#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ASCL1	FOXN4	9606.ENSP00000266744	9606.ENSP00000299162	0	0	0	0	0.123	0.071	0	0.492	0.550
ASCL1	NKX6-2	9606.ENSP00000266744	9606.ENSP00000357581	0	0	0	0	0.097	0	0	0.532	0.560
ASCL1	ZIC1	9606.ENSP00000266744	9606.ENSP00000282928	0	0	0	0	0.125	0.091	0	0.520	0.585
ASCL1	OTX2	9606.ENSP00000266744	9606.ENSP00000500595	0	0	0	0	0.060	0	0	0.598	0.606
ASCL1	SOX1	9606.ENSP00000266744	9606.ENSP00000330218	0	0	0	0	0.134	0	0	0.589	0.629
ASCL1	DCX	9606.ENSP00000266744	9606.ENSP00000490614	0	0	0	0	0.086	0	0	0.617	0.635
ASCL1	NKX2-1	9606.ENSP00000266744	9606.ENSP00000346879	0	0	0	0	0.067	0.071	0	0.633	0.654
ASCL1	SHH	9606.ENSP00000266744	9606.ENSP00000297261	0	0	0	0	0.081	0.070	0	0.632	0.658
ASCL1	FOXA2	9606.ENSP00000266744	9606.ENSP00000400341	0	0	0	0	0.047	0.055	0	0.732	0.738
ASCL1	NES	9606.ENSP00000266744	9606.ENSP00000357206	0	0	0	0	0	0.163	0	0.707	0.744
ASCL1	SOX2	9606.ENSP00000266744	9606.ENSP00000323588	0	0	0	0	0.110	0	0	0.728	0.748
ASCL1	LHX2	9606.ENSP00000266744	9606.ENSP00000362717	0	0	0	0	0.086	0.048	0	0.735	0.749
ASCL1	PAX6	9606.ENSP00000266744	9606.ENSP00000492024	0	0	0	0	0.078	0	0	0.761	0.770
ASCL1	FOXG1	9606.ENSP00000266744	9606.ENSP00000339004	0	0	0	0	0.164	0.053	0	0.734	0.771
ASCL1	NKX2-2	9606.ENSP00000266744	9606.ENSP00000366347	0	0	0	0	0.153	0.071	0	0.850	0.872
ASCL1	NEUROG2	9606.ENSP00000266744	9606.ENSP00000317333	0	0	0	0	0.139	0.113	0	0.971	0.976
ASPH	CASQ2	9606.ENSP00000368767	9606.ENSP00000261448	0	0	0	0	0.122	0	0.900	0.980	0.998
ASPH	OLFM1	9606.ENSP00000368767	9606.ENSP00000360858	0	0	0	0	0	0.421	0	0	0.420
ASPH	C1R	9606.ENSP00000368767	9606.ENSP00000444271	0	0	0	0	0.059	0	0	0.577	0.584
ATAD3B	NFKB2	9606.ENSP00000500094	9606.ENSP00000358983	0	0	0	0	0.049	0.421	0	0	0.425
ATAD5	MCM6	9606.ENSP00000313171	9606.ENSP00000264156	0	0	0	0	0.616	0	0	0.228	0.691
ATAD5	DBF4	9606.ENSP00000313171	9606.ENSP00000265728	0	0	0	0	0.204	0	0	0.323	0.438
ATAD5	FANCM	9606.ENSP00000313171	9606.ENSP00000267430	0	0	0	0	0.298	0.505	0	0.510	0.814
ATAD5	TICRR	9606.ENSP00000313171	9606.ENSP00000268138	0	0	0	0	0.356	0	0	0.267	0.508
ATAD5	NCAPD2	9606.ENSP00000313171	9606.ENSP00000325017	0	0	0	0	0.451	0	0	0	0.451
ATAD5	POLH	9606.ENSP00000313171	9606.ENSP00000361310	0	0	0	0	0.214	0	0	0.364	0.479
ATAD5	CEP152	9606.ENSP00000313171	9606.ENSP00000370337	0	0	0	0	0.507	0	0	0	0.507
ATAD5	RAD50	9606.ENSP00000313171	9606.ENSP00000368100	0	0	0	0	0.154	0.409	0	0.108	0.515
ATAD5	SMC5	9606.ENSP00000313171	9606.ENSP00000354957	0	0	0	0	0.207	0.110	0	0.376	0.521
ATAD5	CDCA7L	9606.ENSP00000313171	9606.ENSP00000383986	0	0	0	0	0.125	0.408	0	0.161	0.527
ATAD5	REV3L	9606.ENSP00000313171	9606.ENSP00000351697	0	0	0	0	0.123	0.110	0	0.528	0.600
ATAD5	CHEK2	9606.ENSP00000313171	9606.ENSP00000372023	0	0	0	0	0.259	0.287	0	0.440	0.679
ATAD5	ZGRF1	9606.ENSP00000313171	9606.ENSP00000424737	0	0	0	0	0.779	0	0	0.045	0.780
ATG14	FOXO1	9606.ENSP00000247178	9606.ENSP00000368880	0	0	0	0	0.056	0	0	0.394	0.403
ATG14	ULK3	9606.ENSP00000247178	9606.ENSP00000400312	0	0	0	0	0.042	0	0	0.424	0.425
ATG14	WHAMM	9606.ENSP00000247178	9606.ENSP00000286760	0	0	0	0	0.279	0	0	0.249	0.435
ATG14	USO1	9606.ENSP00000247178	9606.ENSP00000264904	0	0	0	0	0.049	0	0	0.449	0.453
ATG14	FOXO3	9606.ENSP00000247178	9606.ENSP00000339527	0	0	0	0	0.056	0	0	0.460	0.468
ATG14	YTHDF1	9606.ENSP00000247178	9606.ENSP00000359364	0	0	0	0	0.081	0	0	0.448	0.471
ATG14	TRIM5	9606.ENSP00000247178	9606.ENSP00000369373	0	0	0	0	0.049	0	0	0.495	0.499
ATG14	DYNLL2	9606.ENSP00000247178	9606.ENSP00000477310	0	0	0	0	0.044	0	0.500	0.060	0.511
ATG14	PIK3C2B	9606.ENSP00000247178	9606.ENSP00000356155	0	0	0	0	0.049	0	0.540	0.159	0.600
ATG14	OPTN	9606.ENSP00000247178	9606.ENSP00000368022	0	0	0	0	0.063	0.292	0	0.507	0.644
ATG14	ATG4D	9606.ENSP00000247178	9606.ENSP00000311318	0	0	0	0	0.060	0	0	0.705	0.711
ATG14	RAB5A	9606.ENSP00000247178	9606.ENSP00000273047	0	0	0	0	0.049	0	0	0.709	0.712
ATG14	ATG9B	9606.ENSP00000247178	9606.ENSP00000491504	0	0	0	0	0	0	0.400	0.563	0.726
ATG14	ULK1	9606.ENSP00000247178	9606.ENSP00000324560	0	0	0	0	0.044	0.994	0.900	0.904	0.999
ATG4D	RAB5A	9606.ENSP00000311318	9606.ENSP00000273047	0	0	0	0	0	0	0	0.467	0.467
ATG4D	ATG9B	9606.ENSP00000311318	9606.ENSP00000491504	0	0	0	0	0.133	0	0	0.655	0.688
ATG4D	ULK3	9606.ENSP00000311318	9606.ENSP00000400312	0	0	0	0	0.277	0.417	0	0.361	0.707
ATG4D	ULK1	9606.ENSP00000311318	9606.ENSP00000324560	0	0	0	0	0.227	0.417	0	0.654	0.830
ATG9B	ULK1	9606.ENSP00000491504	9606.ENSP00000324560	0	0	0	0	0.109	0.747	0	0.573	0.895
ATG9B	ULK3	9606.ENSP00000491504	9606.ENSP00000400312	0	0	0	0	0.107	0.495	0	0.366	0.689
ATL2	RETREG1	9606.ENSP00000368237	9606.ENSP00000304642	0	0	0	0	0	0	0	0.506	0.506
ATL2	RTN4	9606.ENSP00000368237	9606.ENSP00000337838	0	0	0	0	0.042	0.227	0	0.515	0.610
ATL2	RRBP1	9606.ENSP00000368237	9606.ENSP00000367038	0	0	0	0	0	0	0	0.456	0.456
ATP1A2	CASQ2	9606.ENSP00000354490	9606.ENSP00000261448	0	0.047	0	0	0.393	0.071	0	0.351	0.605
ATP1A2	CDH10	9606.ENSP00000354490	9606.ENSP00000264463	0	0	0	0	0.087	0	0	0.518	0.541
ATP1A2	FXYD7	9606.ENSP00000354490	9606.ENSP00000270310	0	0	0	0	0.109	0	0.500	0.174	0.599
ATP1A2	GJA1	9606.ENSP00000354490	9606.ENSP00000282561	0	0	0	0	0.107	0	0	0.508	0.541
ATP1A2	ATP1B3	9606.ENSP00000354490	9606.ENSP00000286371	0	0	0	0	0.046	0.299	0.900	0.717	0.978
ATP1A2	NLGN3	9606.ENSP00000354490	9606.ENSP00000351591	0	0	0	0	0.131	0	0	0.501	0.548
ATP1A2	HOPX	9606.ENSP00000354490	9606.ENSP00000450527	0	0	0	0	0.073	0.042	0	0.399	0.420
ATP1A2	PLP1	9606.ENSP00000354490	9606.ENSP00000481006	0	0	0	0	0.336	0	0	0.184	0.435
ATP1A2	TLE2	9606.ENSP00000354490	9606.ENSP00000466542	0	0	0	0	0.072	0	0	0.451	0.468
ATP1A2	NLGN1	9606.ENSP00000354490	9606.ENSP00000392500	0	0	0	0	0.100	0	0	0.497	0.528
ATP1A2	KCNJ8	9606.ENSP00000354490	9606.ENSP00000499300	0	0	0	0	0.055	0	0.540	0.200	0.621
ATP1B3	FXYD7	9606.ENSP00000286371	9606.ENSP00000270310	0	0	0	0	0	0	0.500	0	0.499
ATP1B3	ATP2B4	9606.ENSP00000286371	9606.ENSP00000350310	0	0	0	0	0.048	0.193	0	0.283	0.401
ATP1B3	ATP2B1	9606.ENSP00000286371	9606.ENSP00000392043	0	0	0	0	0.058	0.193	0	0.280	0.405
ATP1B3	CRYL1	9606.ENSP00000286371	9606.ENSP00000298248	0	0	0	0	0.063	0	0	0.398	0.412
ATP1B3	GCGR	9606.ENSP00000286371	9606.ENSP00000383558	0	0	0	0	0	0	0	0.465	0.465
ATP1B3	SLC1A5	9606.ENSP00000286371	9606.ENSP00000444408	0	0	0	0	0.079	0	0	0.503	0.523
ATP1B3	RTN4	9606.ENSP00000286371	9606.ENSP00000337838	0	0	0	0	0.082	0.500	0	0.052	0.526
ATP1B3	TMEM98	9606.ENSP00000286371	9606.ENSP00000463245	0	0	0	0	0.042	0.547	0	0	0.547
ATP1B3	KCNJ8	9606.ENSP00000286371	9606.ENSP00000499300	0	0	0	0	0	0	0.540	0.181	0.607
ATP2B1	ITPR1	9606.ENSP00000392043	9606.ENSP00000306253	0	0	0	0	0.064	0.091	0	0.471	0.511
ATP2B1	CASZ1	9606.ENSP00000392043	9606.ENSP00000366221	0	0	0	0	0	0	0	0.453	0.453
ATP2B1	ULK3	9606.ENSP00000392043	9606.ENSP00000400312	0	0	0	0	0	0	0	0.419	0.418
ATP2B1	ATP2C2	9606.ENSP00000392043	9606.ENSP00000397925	0	0	0.209	0.651	0.086	0.418	0	0.233	0.634
ATP2B4	CLCN6	9606.ENSP00000350310	9606.ENSP00000234488	0	0	0	0	0	0.048	0	0.400	0.404
ATP2B4	SLC9A3R1	9606.ENSP00000350310	9606.ENSP00000262613	0	0	0	0	0.047	0	0	0.420	0.423
ATP2B4	BMP1	9606.ENSP00000350310	9606.ENSP00000305714	0	0	0	0	0.049	0	0	0.483	0.487
ATP2B4	ITPR1	9606.ENSP00000350310	9606.ENSP00000306253	0	0	0	0	0.049	0.091	0	0.444	0.477
ATP2B4	G6PD	9606.ENSP00000350310	9606.ENSP00000377192	0	0	0	0	0.073	0	0	0.394	0.415
ATP2B4	DMD	9606.ENSP00000350310	9606.ENSP00000354923	0	0	0	0	0	0	0	0.417	0.416
ATP2B4	EDA2R	9606.ENSP00000350310	9606.ENSP00000379365	0	0	0	0	0	0.421	0	0	0.420
ATP2B4	GDI2	9606.ENSP00000350310	9606.ENSP00000369538	0	0	0	0	0.064	0.051	0	0.403	0.424
ATP2B4	KCNQ2	9606.ENSP00000350310	9606.ENSP00000352035	0	0	0	0	0	0	0	0.443	0.443
ATP2B4	PTPN6	9606.ENSP00000350310	9606.ENSP00000391592	0	0	0	0	0.098	0.041	0	0.504	0.533
ATP2B4	SLC26A4	9606.ENSP00000350310	9606.ENSP00000494017	0	0	0	0	0.074	0.042	0	0.569	0.584
ATP2B4	ATP2C2	9606.ENSP00000350310	9606.ENSP00000397925	0	0	0.209	0.652	0.086	0.418	0	0.232	0.633
ATP2C2	GNPTG	9606.ENSP00000397925	9606.ENSP00000204679	0	0	0	0	0.084	0	0	0.498	0.520
ATP2C2	NDST4	9606.ENSP00000397925	9606.ENSP00000264363	0	0	0	0	0	0	0	0.508	0.508
ATP2C2	DNAAF4	9606.ENSP00000397925	9606.ENSP00000323275	0	0	0	0	0.058	0.045	0	0.748	0.753
ATP2C2	CNTNAP2	9606.ENSP00000397925	9606.ENSP00000354778	0	0	0	0	0.042	0	0	0.623	0.623
ATP2C2	RBFOX2	9606.ENSP00000397925	9606.ENSP00000413035	0	0	0	0	0	0	0	0.481	0.481
ATP5F1E	ATP6V1B1	9606.ENSP00000243997	9606.ENSP00000234396	0	0	0	0	0	0	0.540	0	0.540
ATP5F1E	ATP6V1E2	9606.ENSP00000243997	9606.ENSP00000304891	0	0	0	0	0	0	0.360	0.244	0.495
ATP5F1E	COX17	9606.ENSP00000243997	9606.ENSP00000261070	0	0	0	0	0.354	0.087	0	0.377	0.600
ATP6V1B1	PDIA2	9606.ENSP00000234396	9606.ENSP00000219406	0	0	0	0	0.399	0.072	0	0.089	0.447
ATP6V1B1	VAX2	9606.ENSP00000234396	9606.ENSP00000234392	0	0.123	0	0	0.149	0	0	0.357	0.478
ATP6V1B1	FLCN	9606.ENSP00000234396	9606.ENSP00000285071	0	0	0	0	0	0.094	0.400	0.179	0.515
ATP6V1B1	RRAGD	9606.ENSP00000234396	9606.ENSP00000358423	0	0	0	0	0.074	0.071	0.500	0.102	0.562
ATP6V1B1	SLC9A3R1	9606.ENSP00000234396	9606.ENSP00000262613	0	0	0	0	0	0.109	0	0.545	0.577
ATP6V1B1	MEAK7	9606.ENSP00000234396	9606.ENSP00000343635	0	0	0	0	0	0.551	0	0.102	0.579
ATP6V1B1	SLC26A4	9606.ENSP00000234396	9606.ENSP00000494017	0	0	0	0	0.083	0	0	0.633	0.650
ATP6V1B1	CA2	9606.ENSP00000234396	9606.ENSP00000285379	0	0	0	0	0.055	0	0	0.838	0.841
ATP6V1B1	ATP6V1E2	9606.ENSP00000234396	9606.ENSP00000304891	0.111	0	0	0	0.691	0.955	0.783	0.862	0.999
ATP6V1E2	FLCN	9606.ENSP00000304891	9606.ENSP00000285071	0	0	0	0	0	0	0.400	0.161	0.475
ATP6V1E2	BCAS4	9606.ENSP00000304891	9606.ENSP00000351642	0	0	0	0	0.044	0	0	0.471	0.472
ATP6V1E2	RRAGD	9606.ENSP00000304891	9606.ENSP00000358423	0	0	0	0	0.044	0	0.500	0.066	0.514
ATP6V1E2	MEAK7	9606.ENSP00000304891	9606.ENSP00000343635	0	0	0	0	0	0.551	0	0	0.551
ATXN7	ITPR1	9606.ENSP00000295900	9606.ENSP00000306253	0	0	0	0	0.043	0	0	0.420	0.421
ATXN7	USP3	9606.ENSP00000295900	9606.ENSP00000369681	0	0	0	0	0.042	0.320	0.400	0.144	0.620
ATXN7	UBC	9606.ENSP00000295900	9606.ENSP00000441543	0	0	0	0	0	0.481	0.400	0.147	0.711
ATXN7	TAF6	9606.ENSP00000295900	9606.ENSP00000399982	0	0	0	0	0	0.749	0.540	0.613	0.951
ATXN7	TADA3	9606.ENSP00000295900	9606.ENSP00000307684	0	0	0	0	0	0.839	0.800	0.887	0.996
B3GALT1	B4GALT1	9606.ENSP00000376456	9606.ENSP00000369055	0	0	0	0	0.081	0	0.900	0.846	0.984
B3GALT1	GCNT2	9606.ENSP00000376456	9606.ENSP00000419411	0	0	0	0	0.049	0	0	0.412	0.417
B3GNT2	MAN2A1	9606.ENSP00000305595	9606.ENSP00000261483	0	0	0	0	0.060	0	0	0.418	0.430
B3GNT2	C1GALT1C1L	9606.ENSP00000305595	9606.ENSP00000489061	0	0	0	0	0	0	0	0.404	0.404
B3GNT2	BEGAIN	9606.ENSP00000305595	9606.ENSP00000411124	0	0	0	0	0	0	0	0.422	0.422
B3GNT2	B4GAT1	9606.ENSP00000305595	9606.ENSP00000309096	0	0	0	0	0.055	0	0	0.448	0.456
B3GNT2	B4GALT1	9606.ENSP00000305595	9606.ENSP00000369055	0	0	0	0	0.067	0	0.900	0.672	0.966
B3GNT2	GCNT2	9606.ENSP00000305595	9606.ENSP00000419411	0	0	0	0	0	0.127	0.900	0.876	0.988
B3GNT7	B4GALT1	9606.ENSP00000287590	9606.ENSP00000369055	0	0	0	0	0.067	0	0	0.440	0.455
B4GALNT1	NPC1	9606.ENSP00000341562	9606.ENSP00000269228	0	0	0	0	0	0	0	0.674	0.674
B4GALNT1	NR1I2	9606.ENSP00000341562	9606.ENSP00000336528	0	0	0	0	0	0	0	0.425	0.424
B4GALNT1	ST8SIA1	9606.ENSP00000341562	9606.ENSP00000379353	0	0	0	0	0	0	0.900	0.857	0.985
B4GALNT4	B4GALT1	9606.ENSP00000328277	9606.ENSP00000369055	0	0	0	0	0	0	0.900	0.137	0.910
B4GALT1	LFNG	9606.ENSP00000369055	9606.ENSP00000222725	0	0	0	0	0	0	0	0.406	0.406
B4GALT1	NOTCH2	9606.ENSP00000369055	9606.ENSP00000256646	0	0	0	0	0.093	0	0.400	0.092	0.463
B4GALT1	MAN2A1	9606.ENSP00000369055	9606.ENSP00000261483	0	0	0	0	0.042	0	0	0.849	0.849
B4GALT1	GALNT9	9606.ENSP00000369055	9606.ENSP00000329846	0	0	0	0	0.053	0	0	0.397	0.404
B4GALT1	GCNT2	9606.ENSP00000369055	9606.ENSP00000419411	0	0	0	0	0	0	0.900	0.410	0.938
BAALC	MAPKBP1	9606.ENSP00000312457	9606.ENSP00000393099	0	0	0	0	0.042	0	0	0.446	0.446
BAIAP2L1	TAOK3	9606.ENSP00000005260	9606.ENSP00000376317	0	0	0	0	0	0	0.400	0	0.400
BAIAP2L1	BASP1	9606.ENSP00000005260	9606.ENSP00000319281	0	0	0	0	0	0	0.400	0	0.400
BAIAP2L1	FAM169A	9606.ENSP00000005260	9606.ENSP00000373808	0	0	0	0	0.052	0	0.400	0	0.407
BAIAP2L1	CDC42EP1	9606.ENSP00000005260	9606.ENSP00000249014	0	0	0	0	0.060	0	0.400	0	0.411
BAIAP2L1	EGF	9606.ENSP00000005260	9606.ENSP00000265171	0	0	0	0	0	0	0	0.429	0.429
BAIAP2L1	SOWAHC	9606.ENSP00000005260	9606.ENSP00000365830	0	0	0	0	0.084	0	0.400	0.063	0.440
BAIAP2L1	IP6K3	9606.ENSP00000005260	9606.ENSP00000293756	0	0	0	0	0	0.421	0	0.087	0.448
BAIAP2L1	CCDC6	9606.ENSP00000005260	9606.ENSP00000263102	0	0	0	0	0.049	0	0	0.451	0.455
BAIAP2L1	FGFR3	9606.ENSP00000005260	9606.ENSP00000339824	0	0	0	0	0.047	0	0	0.508	0.511
BAIAP2L1	FARP1	9606.ENSP00000005260	9606.ENSP00000486285	0	0	0	0	0.042	0	0.400	0.224	0.515
BAIAP2L1	SHANK1	9606.ENSP00000005260	9606.ENSP00000293441	0	0	0	0	0	0.196	0	0.452	0.540
BAIAP2L1	ESPN	9606.ENSP00000005260	9606.ENSP00000496593	0	0	0	0	0.049	0.425	0	0.284	0.574
BAIAP2L1	RAC3	9606.ENSP00000005260	9606.ENSP00000304283	0	0	0	0	0.053	0.207	0.500	0	0.592
BAIAP2L1	TACC3	9606.ENSP00000005260	9606.ENSP00000326550	0	0	0	0	0	0	0	0.634	0.634
BARX1	CHRD	9606.ENSP00000253968	9606.ENSP00000204604	0	0	0	0	0	0	0	0.498	0.498
BARX1	SFRP1	9606.ENSP00000253968	9606.ENSP00000220772	0	0	0	0	0.077	0.088	0	0.608	0.641
BARX1	SHH	9606.ENSP00000253968	9606.ENSP00000297261	0	0	0	0	0.118	0	0	0.654	0.682
BASP1	FARP1	9606.ENSP00000319281	9606.ENSP00000486285	0	0	0	0	0	0	0.400	0	0.400
BASP1	FAM169A	9606.ENSP00000319281	9606.ENSP00000373808	0	0	0	0	0	0.045	0.400	0	0.402
BASP1	SOWAHC	9606.ENSP00000319281	9606.ENSP00000365830	0	0	0	0	0	0.060	0.400	0	0.411
BASP1	NCAM1	9606.ENSP00000319281	9606.ENSP00000480132	0	0	0	0	0	0	0	0.502	0.502
BASP1	GAP43	9606.ENSP00000319281	9606.ENSP00000377372	0	0	0	0	0.083	0	0	0.890	0.895
BBC3	BTG2	9606.ENSP00000404503	9606.ENSP00000290551	0	0	0	0	0.072	0	0	0.395	0.415
BBC3	FOXO3	9606.ENSP00000404503	9606.ENSP00000339527	0	0	0	0	0.060	0.226	0.750	0.479	0.892
BBC3	TP53INP1	9606.ENSP00000404503	9606.ENSP00000344215	0	0	0	0	0.044	0	0	0.411	0.412
BBC3	GADD45A	9606.ENSP00000404503	9606.ENSP00000360025	0	0	0	0	0.062	0	0	0.599	0.608
BBC3	FOXO1	9606.ENSP00000404503	9606.ENSP00000368880	0	0	0	0	0	0	0.750	0.240	0.801
BBC3	CHEK2	9606.ENSP00000404503	9606.ENSP00000372023	0	0	0	0	0	0	0	0.558	0.558
BBC3	BCL2L11	9606.ENSP00000404503	9606.ENSP00000376943	0	0	0	0	0.060	0	0.900	0.720	0.971
BBC3	KMT5A	9606.ENSP00000404503	9606.ENSP00000384629	0	0	0	0	0	0	0	0.430	0.430
BBC3	DAPK3	9606.ENSP00000404503	9606.ENSP00000442973	0	0	0	0	0.097	0	0	0.421	0.454
BBC3	BCL2L10	9606.ENSP00000404503	9606.ENSP00000453562	0	0	0	0	0	0.307	0	0.370	0.544
BBC3	DDIT3	9606.ENSP00000404503	9606.ENSP00000448665	0	0	0	0	0.083	0	0.750	0.506	0.876
BCAS4	PHACTR3	9606.ENSP00000351642	9606.ENSP00000360054	0	0	0	0	0	0	0	0.404	0.404
BCAS4	BLOC1S2	9606.ENSP00000351642	9606.ENSP00000359398	0	0	0	0	0	0.779	0.540	0	0.893
BCAT1	HIBADH	9606.ENSP00000443459	9606.ENSP00000265395	0	0	0	0	0.049	0.162	0	0.509	0.574
BCAT1	NMNAT2	9606.ENSP00000443459	9606.ENSP00000287713	0.054	0	0	0	0	0	0	0.394	0.402
BCAT1	CTH	9606.ENSP00000443459	9606.ENSP00000359976	0.041	0	0	0	0.127	0.078	0.900	0.432	0.948
BCAT1	TXNRD2	9606.ENSP00000443459	9606.ENSP00000383365	0	0	0	0	0.055	0	0.385	0.213	0.503
BCAT1	IDH1	9606.ENSP00000443459	9606.ENSP00000390265	0	0	0	0	0.134	0	0.282	0.570	0.709
BCAT1	THNSL1	9606.ENSP00000443459	9606.ENSP00000434887	0.111	0	0	0	0.141	0.077	0	0.281	0.425
BCAT1	MTHFD1L	9606.ENSP00000443459	9606.ENSP00000478253	0	0	0	0	0.129	0	0	0.358	0.417
BCAT1	PC	9606.ENSP00000443459	9606.ENSP00000498994	0	0	0	0	0.083	0	0	0.413	0.439
BCCIP	FANCM	9606.ENSP00000357748	9606.ENSP00000267430	0	0	0	0	0.058	0	0	0.432	0.442
BCCIP	TENT5B	9606.ENSP00000357748	9606.ENSP00000289166	0	0	0	0	0	0.226	0	0.293	0.429
BCCIP	TENT5A	9606.ENSP00000357748	9606.ENSP00000318298	0	0	0	0	0	0.538	0	0.602	0.808
BCCIP	CYB561D1	9606.ENSP00000357748	9606.ENSP00000358884	0	0	0	0	0	0	0	0.454	0.454
BCL2L10	ITPR1	9606.ENSP00000453562	9606.ENSP00000306253	0	0	0	0	0	0.422	0	0.251	0.549
BCL2L10	BCL2L11	9606.ENSP00000453562	9606.ENSP00000376943	0	0	0	0	0	0.944	0	0.888	0.993
BCL2L11	CD4	9606.ENSP00000376943	9606.ENSP00000011653	0	0	0	0	0	0	0	0.575	0.575
BCL2L11	TNFRSF1A	9606.ENSP00000376943	9606.ENSP00000162749	0	0	0	0	0	0	0	0.479	0.479
BCL2L11	XBP1	9606.ENSP00000376943	9606.ENSP00000216037	0	0	0	0	0.049	0	0	0.687	0.689
BCL2L11	CLCN6	9606.ENSP00000376943	9606.ENSP00000234488	0	0	0	0	0	0	0.500	0	0.499
BCL2L11	ZC3HAV1	9606.ENSP00000376943	9606.ENSP00000242351	0	0	0	0	0.042	0	0.500	0	0.500
BCL2L11	EGF	9606.ENSP00000376943	9606.ENSP00000265171	0	0	0	0	0	0	0	0.445	0.445
BCL2L11	KIT	9606.ENSP00000376943	9606.ENSP00000288135	0	0	0	0	0.055	0	0	0.419	0.427
BCL2L11	FOS	9606.ENSP00000376943	9606.ENSP00000306245	0	0	0	0	0.057	0	0	0.418	0.428
BCL2L11	FOXO3	9606.ENSP00000376943	9606.ENSP00000339527	0	0	0	0	0.062	0.608	0.750	0.855	0.984
BCL2L11	QKI	9606.ENSP00000376943	9606.ENSP00000355094	0	0	0	0	0.049	0	0.500	0.113	0.541
BCL2L11	NGF	9606.ENSP00000376943	9606.ENSP00000358525	0	0	0	0	0	0	0.500	0.370	0.671
BCL2L11	GADD45A	9606.ENSP00000376943	9606.ENSP00000360025	0	0	0	0	0	0.226	0	0.480	0.580
BCL2L11	OGT	9606.ENSP00000376943	9606.ENSP00000362824	0	0	0	0	0	0	0	0.409	0.408
BCL2L11	FOXO1	9606.ENSP00000376943	9606.ENSP00000368880	0	0	0	0	0.073	0.292	0.500	0.663	0.874
BCL2L11	CAMK2B	9606.ENSP00000376943	9606.ENSP00000379098	0	0	0	0	0	0	0.400	0	0.400
BCL2L11	CCNL2	9606.ENSP00000376943	9606.ENSP00000383611	0	0	0	0	0.042	0	0	0.446	0.446
BCL2L11	IGF1R	9606.ENSP00000376943	9606.ENSP00000497069	0	0	0	0	0	0	0	0.447	0.447
BCL2L11	MPRIP	9606.ENSP00000376943	9606.ENSP00000379156	0	0	0	0	0	0	0.500	0	0.499
BCL2L11	TENT4A	9606.ENSP00000376943	9606.ENSP00000488642	0	0	0	0	0	0	0.500	0	0.499
BCL2L11	DYNLL2	9606.ENSP00000376943	9606.ENSP00000477310	0	0	0	0	0.060	0.495	0	0.511	0.748
BCL2L11	DDIT3	9606.ENSP00000376943	9606.ENSP00000448665	0	0	0	0	0.049	0	0.900	0.581	0.956
BEGAIN	POLR2I	9606.ENSP00000411124	9606.ENSP00000221859	0	0	0	0	0	0.410	0	0.072	0.429
BEGAIN	TADA3	9606.ENSP00000411124	9606.ENSP00000307684	0	0	0	0	0	0.305	0	0.183	0.407
BEGAIN	DLGAP3	9606.ENSP00000411124	9606.ENSP00000362444	0	0	0	0	0.154	0.068	0	0.360	0.451
BEGAIN	TAF6	9606.ENSP00000411124	9606.ENSP00000399982	0	0	0	0	0.068	0.312	0	0.154	0.410
BEGAIN	SGCE	9606.ENSP00000411124	9606.ENSP00000496268	0	0	0	0	0.052	0	0	0.394	0.401
BEGAIN	DIO3	9606.ENSP00000411124	9606.ENSP00000427336	0	0	0	0	0.044	0	0	0.431	0.432
BEGAIN	RTL1	9606.ENSP00000411124	9606.ENSP00000497482	0	0	0	0	0.058	0	0	0.595	0.602
BET1	FOLR1	9606.ENSP00000222547	9606.ENSP00000377284	0	0	0	0	0	0	0.400	0	0.400
BET1	GRIA1	9606.ENSP00000222547	9606.ENSP00000428994	0	0	0	0	0	0	0.500	0	0.499
BET1	TMED9	9606.ENSP00000222547	9606.ENSP00000330945	0	0	0	0	0.056	0.091	0.500	0.070	0.547
BET1	GOLGB1	9606.ENSP00000222547	9606.ENSP00000377275	0	0	0	0	0.049	0.095	0.500	0.323	0.669
BET1	GORASP2	9606.ENSP00000222547	9606.ENSP00000234160	0	0	0	0	0.082	0.475	0	0.370	0.670
BET1	GOLGA2	9606.ENSP00000222547	9606.ENSP00000416097	0	0	0	0	0.049	0.206	0.500	0.424	0.753
BET1	TRAPPC1	9606.ENSP00000222547	9606.ENSP00000302783	0	0	0	0	0.056	0.099	0.500	0.523	0.770
BET1	SEC23A	9606.ENSP00000222547	9606.ENSP00000306881	0	0	0	0	0.076	0.439	0.500	0.374	0.816
BET1	RAB1A	9606.ENSP00000222547	9606.ENSP00000387286	0	0	0	0	0.066	0.236	0.500	0.713	0.884
BET1	BET1L	9606.ENSP00000222547	9606.ENSP00000372210	0	0	0	0.817	0.044	0.143	0.900	0.111	0.917
BET1	USO1	9606.ENSP00000222547	9606.ENSP00000264904	0	0	0	0	0.099	0.869	0.500	0.735	0.982
BET1	SCFD1	9606.ENSP00000222547	9606.ENSP00000390783	0	0	0	0	0.264	0.982	0.800	0.981	0.999
BET1L	MAN2A1	9606.ENSP00000372210	9606.ENSP00000261483	0	0	0	0	0.049	0	0.500	0.155	0.563
